coddept,codmpio,codpoblado,department,municipio,refined_name_key
20,20060,20060000,CESAR,BOSCONIA,bosconia
20,20175,20175000,CESAR,CHIMICHAGUA,chimichagua
20,20178,20178000,CESAR,CHIRIGUANï¿_,chiriguanï¿_
20,20228,20228000,CESAR,CURUMANï¿_,curumanï¿_
20,20238,20238000,CESAR,EL COPEY,el copey
20,20250,20250000,CESAR,EL PASO,el paso
20,20295,20295000,CESAR,GAMARRA,gamarra
20,20310,20310000,CESAR,GONZï¿_LEZ,gonzï¿_lez
20,20383,20383000,CESAR,LA GLORIA,la gloria
20,20400,20400000,CESAR,LA JAGUA DE IBIRICO,la jagua de ibï¿_rico
20,20443,20443000,CESAR,MANAURE BALCï¿_N DEL CESAR,manaure balcï¿_n del cesar
20,20517,20517000,CESAR,PAILITAS,pailitas
20,20550,20550000,CESAR,PELAYA,pelaya
20,20570,20570000,CESAR,PUEBLO BELLO,pueblo bello
20,20614,20614000,CESAR,Rï¿_O DE ORO,rï¿_o de oro
20,20621,20621000,CESAR,LA PAZ,la paz
20,20710,20710000,CESAR,SAN ALBERTO,san alberto
20,20750,20750000,CESAR,SAN DIEGO,san diego
20,20770,20770000,CESAR,SAN MARTï¿_N,san martï¿_n
20,20787,20787000,CESAR,TAMALAMEQUE,tamalameque
23,23001,23001000,Cï¿_RDOBA,MONTERï¿_A,monterï¿_a
23,23068,23068000,Cï¿_RDOBA,AYAPEL,ayapel
23,23079,23079000,Cï¿_RDOBA,BUENAVISTA,buenavista
23,23090,23090000,Cï¿_RDOBA,CANALETE,canalete
23,23162,23162000,Cï¿_RDOBA,CERETï¿_,ceret_
23,23168,23168000,Cï¿_RDOBA,CHIMï¿_,chimï¿_
23,23182,23182000,Cï¿_RDOBA,CHINï¿_,chinï¿_
23,23189,23189000,Cï¿_RDOBA,CIï¿_NAGA DE ORO,ciï¿_naga
23,23300,23300000,Cï¿_RDOBA,COTORRA,cotorra
23,23350,23350000,Cï¿_RDOBA,LA APARTADA,la apartada
23,23417,23417000,Cï¿_RDOBA,LORICA,lorica
23,23419,23419000,Cï¿_RDOBA,LOS Cï¿_RDOBAS,los cï¿_rdobas
23,23464,23464000,Cï¿_RDOBA,MOMIL,momil
23,23466,23466000,Cï¿_RDOBA,MONTELï¿_BANO,montelï¿_bano
23,23500,23500000,Cï¿_RDOBA,MOï¿_ITOS,moï¿_itos
23,23555,23555000,Cï¿_RDOBA,PLANETA RICA,planeta rica
23,23570,23570000,Cï¿_RDOBA,PUEBLO NUEVO,pueblo nuevo
23,23574,23574000,Cï¿_RDOBA,PUERTO ESCONDIDO,puerto escondido
23,23580,23580000,Cï¿_RDOBA,PUERTO LIBERTADOR,puerto libertador
23,23586,23586000,Cï¿_RDOBA,PURï¿_SIMA DE LA CONCEPCIï¿_N,purï¿_sima de la concepciï¿_n
23,23660,23660000,Cï¿_RDOBA,SAHAGï¿_N,sahagï¿_n
23,23670,23670000,Cï¿_RDOBA,SAN ANDRï¿_S DE SOTAVENTO,san andr_s de sotavento
23,23672,23672000,Cï¿_RDOBA,SAN ANTERO,san antero
23,23675,23675000,Cï¿_RDOBA,SAN BERNARDO DEL VIENTO,san bernardo del viento
23,23678,23678000,Cï¿_RDOBA,SAN CARLOS,san carlos
23,23682,23682000,Cï¿_RDOBA,SAN JOSï¿_ DE URï¿_,san josï¿_ de urï¿_
23,23686,23686000,Cï¿_RDOBA,SAN PELAYO,san pelayo
23,23807,23807000,Cï¿_RDOBA,TIERRALTA,tierralta
23,23815,23815000,Cï¿_RDOBA,TUCHï¿_N,tuchï¿_n
23,23855,23855000,Cï¿_RDOBA,VALENCIA,valencia
25,25001,25001000,CUNDINAMARCA,AGUA DE DIOS,agua de dios
25,25019,25019000,CUNDINAMARCA,ALBï¿_N,albï¿_n
25,25035,25035000,CUNDINAMARCA,ANAPOIMA,anapoima
25,25040,25040000,CUNDINAMARCA,ANOLAIMA,anolaima
25,25053,25053000,CUNDINAMARCA,ARBELï¿_EZ,arbelï¿_ez
25,25086,25086000,CUNDINAMARCA,BELTRï¿_N,beltran
25,25095,25095000,CUNDINAMARCA,BITUIMA,bituima
25,25099,25099000,CUNDINAMARCA,BOJACï¿_,bojacï¿_
25,25120,25120000,CUNDINAMARCA,CABRERA,cabrera
25,25123,25123000,CUNDINAMARCA,CACHIPAY,cachipay
25,25126,25126000,CUNDINAMARCA,CAJICï¿_,cajicï¿_
25,25148,25148000,CUNDINAMARCA,CAPARRAPï¿_,caparrapï¿_
25,25151,25151000,CUNDINAMARCA,Cï¿_QUEZA,cï¿_queza
25,25154,25154000,CUNDINAMARCA,CARMEN DE CARUPA,carmen de carupa
25,25168,25168000,CUNDINAMARCA,CHAGUANï¿_,chaguanï¿_
25,25175,25175000,CUNDINAMARCA,CHï¿_A,chï¿_a
25,25178,25178000,CUNDINAMARCA,CHIPAQUE,chipaque
25,25181,25181000,CUNDINAMARCA,CHOACHï¿_,choachi
25,25183,25183000,CUNDINAMARCA,CHOCONTï¿_,chocontï¿_
25,25200,25200000,CUNDINAMARCA,COGUA,cogua
25,25214,25214000,CUNDINAMARCA,COTA,cota
25,25224,25224000,CUNDINAMARCA,CUCUNUBï¿_,cucunubï¿_
25,25245,25245000,CUNDINAMARCA,EL COLEGIO,el colegio
25,25258,25258000,CUNDINAMARCA,EL PEï¿_ï¿_N,el peï¿_ï¿_n
25,25260,25260000,CUNDINAMARCA,EL ROSAL,el rosal
25,25269,25269000,CUNDINAMARCA,FACATATIVï¿_,facatativa
25,25279,25279000,CUNDINAMARCA,Fï¿_MEQUE,fï¿_meque
25,25281,25281000,CUNDINAMARCA,FOSCA,fosca
25,25286,25286000,CUNDINAMARCA,FUNZA,funza
25,25288,25288000,CUNDINAMARCA,Fï¿_QUENE,fï¿_quene
25,25290,25290000,CUNDINAMARCA,FUSAGASUGï¿_,fusagasugï¿_
25,25293,25293000,CUNDINAMARCA,GACHALï¿_,gachalï¿_
25,25295,25295000,CUNDINAMARCA,GACHANCIPï¿_,gachancipï¿_
25,25297,25297000,CUNDINAMARCA,GACHETï¿_,gachetï¿_
25,25299,25299000,CUNDINAMARCA,GAMA,gama
25,25307,25307000,CUNDINAMARCA,GIRARDOT,girardot
25,25312,25312000,CUNDINAMARCA,GRANADA,granada
25,25317,25317000,CUNDINAMARCA,GUACHETï¿_,guachetï¿_
25,25320,25320000,CUNDINAMARCA,GUADUAS,guaduas
25,25322,25322000,CUNDINAMARCA,GUASCA,guasca
25,25324,25324000,CUNDINAMARCA,GUATAQUï¿_,guataqui
25,25326,25326000,CUNDINAMARCA,GUATAVITA,guatavita
25,25328,25328000,CUNDINAMARCA,GUAYABAL DE Sï¿_QUIMA,guayabal de sï¿_quima
25,25335,25335000,CUNDINAMARCA,GUAYABETAL,guayabetal
25,25339,25339000,CUNDINAMARCA,GUTIï¿_RREZ,gutiï¿_rrez
25,25368,25368000,CUNDINAMARCA,JERUSALï¿_N,jerusalen
25,25372,25372000,CUNDINAMARCA,JUNï¿_N,junï¿_n
25,25377,25377000,CUNDINAMARCA,LA CALERA,la calera
25,25386,25386000,CUNDINAMARCA,LA MESA,la mesa
25,25394,25394000,CUNDINAMARCA,LA PALMA,la palma
25,25398,25398000,CUNDINAMARCA,LA PEï¿_A,la peï¿_a
25,25402,25402000,CUNDINAMARCA,LA VEGA,la vega
25,25407,25407000,CUNDINAMARCA,LENGUAZAQUE,lenguazaque
25,25426,25426000,CUNDINAMARCA,MACHETï¿_,machetï¿_
25,25430,25430000,CUNDINAMARCA,MADRID,madrid
25,25436,25436000,CUNDINAMARCA,MANTA,manta
25,25438,25438000,CUNDINAMARCA,MEDINA,medina
25,25473,25473000,CUNDINAMARCA,MOSQUERA,mosquera
25,25483,25483000,CUNDINAMARCA,NARIï¿_O,nariï¿_o
25,25486,25486000,CUNDINAMARCA,NEMOCï¿_N,nemocï¿_n
25,25488,25488000,CUNDINAMARCA,NILO,nilo
25,25489,25489000,CUNDINAMARCA,NIMAIMA,nimaima
25,25491,25491000,CUNDINAMARCA,NOCAIMA,nocaima
25,25506,25506000,CUNDINAMARCA,VENECIA,venecia
25,25513,25513000,CUNDINAMARCA,PACHO,pacho
25,25518,25518000,CUNDINAMARCA,PAIME,paime
25,25524,25524000,CUNDINAMARCA,PANDI,pandi
25,25530,25530000,CUNDINAMARCA,PARATEBUENO,paratebueno
25,25535,25535000,CUNDINAMARCA,PASCA,pasca
25,25572,25572000,CUNDINAMARCA,PUERTO SALGAR,puerto salgar
25,25580,25580000,CUNDINAMARCA,PULï¿_,pulï¿_
25,25592,25592000,CUNDINAMARCA,QUEBRADANEGRA,quebradanegra
25,25594,25594000,CUNDINAMARCA,QUETAME,quetame
25,25596,25596000,CUNDINAMARCA,QUIPILE,quipile
25,25599,25599000,CUNDINAMARCA,APULO,apulo
25,25612,25612000,CUNDINAMARCA,RICAURTE,ricaurte
25,25645,25645000,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,san antonio del tequendama
25,25649,25649000,CUNDINAMARCA,SAN BERNARDO,san bernardo
25,25653,25653000,CUNDINAMARCA,SAN CAYETANO,san cayetano
25,25658,25658000,CUNDINAMARCA,SAN FRANCISCO,san francisco
25,25662,25662000,CUNDINAMARCA,SAN JUAN DE RIOSECO,san juan de rï¿_o seco
25,25718,25718000,CUNDINAMARCA,SASAIMA,sasaima
25,25736,25736000,CUNDINAMARCA,SESQUILï¿_,sesquilï¿_
25,25740,25740000,CUNDINAMARCA,SIBATï¿_,sibatï¿_
25,25743,25743000,CUNDINAMARCA,SILVANIA,silvania
25,25745,25745000,CUNDINAMARCA,SIMIJACA,simijaca
25,25754,25754000,CUNDINAMARCA,SOACHA,soacha
25,25758,25758000,CUNDINAMARCA,SOPï¿_,sopï¿_
25,25769,25769000,CUNDINAMARCA,SUBACHOQUE,subachoque
25,25772,25772000,CUNDINAMARCA,SUESCA,suesca
25,25777,25777000,CUNDINAMARCA,SUPATï¿_,supatï¿_
25,25779,25779000,CUNDINAMARCA,SUSA,susa
25,25781,25781000,CUNDINAMARCA,SUTATAUSA,sutatausa
25,25785,25785000,CUNDINAMARCA,TABIO,tabio
25,25793,25793000,CUNDINAMARCA,TAUSA,tausa
25,25797,25797000,CUNDINAMARCA,TENA,tena
25,25799,25799000,CUNDINAMARCA,TENJO,tenjo
25,25805,25805000,CUNDINAMARCA,TIBACUY,tibacuy
25,25807,25807000,CUNDINAMARCA,TIBIRITA,tibirita
25,25815,25815000,CUNDINAMARCA,TOCAIMA,tocaima
25,25817,25817000,CUNDINAMARCA,TOCANCIPï¿_,tocancipï¿_
25,25823,25823000,CUNDINAMARCA,TOPAIPï¿_,topaipï¿_
25,25839,25839000,CUNDINAMARCA,UBALï¿_,ubalï¿_
25,25841,25841000,CUNDINAMARCA,UBAQUE,ubaque
25,25843,25843000,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATï¿_,villa de san diego de ubatï¿_
25,25845,25845000,CUNDINAMARCA,UNE,une
25,25851,25851000,CUNDINAMARCA,ï¿_TICA,ï¿_tica
25,25862,25862000,CUNDINAMARCA,VERGARA,vergara
25,25867,25867000,CUNDINAMARCA,VIANï¿_,vianï¿_
25,25871,25871000,CUNDINAMARCA,VILLAGï¿_MEZ,villagï¿_mez
25,25873,25873000,CUNDINAMARCA,VILLAPINZï¿_N,villapinzï¿_n
25,25875,25875000,CUNDINAMARCA,VILLETA,villeta
25,25878,25878000,CUNDINAMARCA,VIOTï¿_,viotï¿_
25,25885,25885000,CUNDINAMARCA,YACOPï¿_,yacopï¿_
25,25898,25898000,CUNDINAMARCA,ZIPACï¿_N,zipacï¿_n
25,25899,25899000,CUNDINAMARCA,ZIPAQUIRï¿_,zipaquirï¿_
27,27001,27001000,CHOCï¿_,QUIBDï¿_,quibdï¿_
27,27006,27006000,CHOCï¿_,ACANDï¿_,acandï¿_
27,27025,27025000,CHOCï¿_,ALTO BAUDï¿_,alto baudï¿_
27,27050,27050000,CHOCï¿_,ATRATO,atrato
27,27073,27073000,CHOCï¿_,BAGADï¿_,bagadï¿_
27,27075,27075000,CHOCï¿_,BAHï¿_A SOLANO,bahia solano
27,27077,27077000,CHOCï¿_,BAJO BAUDï¿_,bajo baudo
27,27099,27099000,CHOCï¿_,BOJAYï¿_,bojayï¿_
27,27135,27135000,CHOCï¿_,EL CANTï¿_N DEL SAN PABLO,el cantï¿_n del san pablo
27,27150,27150000,CHOCï¿_,CARMEN DEL DARIï¿_N,carmen del dariï¿_n
27,27160,27160000,CHOCï¿_,Cï¿_RTEGUI,cï¿_rtegui
27,27205,27205000,CHOCï¿_,CONDOTO,condoto
27,27245,27245000,CHOCï¿_,EL CARMEN DE ATRATO,el carmen de atrato
27,27250,27250000,CHOCï¿_,EL LITORAL DEL SAN JUAN,el litoral del san juan
27,27361,27361000,CHOCï¿_,ISTMINA,itsmina
27,27372,27372000,CHOCï¿_,JURADï¿_,juradï¿_
27,27413,27413000,CHOCï¿_,LLORï¿_,llorï¿_
27,27425,27425000,CHOCï¿_,MEDIO ATRATO,medio atrato
27,27430,27430000,CHOCï¿_,MEDIO BAUDï¿_,medio baudï¿_
27,27450,27450000,CHOCï¿_,MEDIO SAN JUAN,medio san juan
27,27491,27491000,CHOCï¿_,Nï¿_VITA,novita
27,27495,27495000,CHOCï¿_,NUQUï¿_,nuquï¿_
27,27580,27580000,CHOCï¿_,Rï¿_O IRï¿_,rï¿_o irï¿_
27,27600,27600000,CHOCï¿_,Rï¿_O QUITO,rï¿_o quito
27,27615,27615000,CHOCï¿_,RIOSUCIO,riosucio
27,27660,27660000,CHOCï¿_,SAN JOSï¿_ DEL PALMAR,san jos_  del palmar
27,27745,27745000,CHOCï¿_,SIPï¿_,sipï¿_
27,27787,27787000,CHOCï¿_,TADï¿_,tadï¿_
27,27800,27800000,CHOCï¿_,UNGUï¿_A,unguï¿_a
27,27810,27810000,CHOCï¿_,UNIï¿_N PANAMERICANA,uniï¿_n panamericana
41,41001,41001000,HUILA,NEIVA,neiva
41,41006,41006000,HUILA,ACEVEDO,acevedo
41,41013,41013000,HUILA,AGRADO,agrado
41,41016,41016000,HUILA,AIPE,aipe
41,41020,41020000,HUILA,ALGECIRAS,algeciras
41,41026,41026000,HUILA,ALTAMIRA,altamira
41,41078,41078000,HUILA,BARAYA,baraya
41,41132,41132000,HUILA,CAMPOALEGRE,campoalegre
41,41206,41206000,HUILA,COLOMBIA,colombia
41,41244,41244000,HUILA,ELï¿_AS,elias
41,41298,41298000,HUILA,GARZï¿_N,garzï¿_n
41,41306,41306000,HUILA,GIGANTE,gigante
41,41319,41319000,HUILA,GUADALUPE,guadalupe
41,41349,41349000,HUILA,HOBO,hobo
41,41357,41357000,HUILA,ï¿_QUIRA,ï¿_quira
41,41359,41359000,HUILA,ISNOS,isnos
41,41378,41378000,HUILA,LA ARGENTINA,la argentina
41,41396,41396000,HUILA,LA PLATA,la plata
41,41483,41483000,HUILA,Nï¿_TAGA,nï¿_taga
41,41503,41503000,HUILA,OPORAPA,oporapa
41,41518,41518000,HUILA,PAICOL,paicol
41,41524,41524000,HUILA,PALERMO,palermo
41,41530,41530000,HUILA,PALESTINA,palestina
41,41548,41548000,HUILA,PITAL,pital
41,41551,41551000,HUILA,PITALITO,pitalito
41,41615,41615000,HUILA,RIVERA,rivera
41,41660,41660000,HUILA,SALADOBLANCO,saladoblanco
41,41668,41668000,HUILA,SAN AGUSTï¿_N,san agustï¿_n
41,41676,41676000,HUILA,SANTA MARï¿_A,santa marï¿_a
41,41770,41770000,HUILA,SUAZA,suaza
41,41791,41791000,HUILA,TARQUI,tarqui
41,41797,41797000,HUILA,TESALIA,tesalia
41,41799,41799000,HUILA,TELLO,tello
41,41801,41801000,HUILA,TERUEL,teruel
41,41807,41807000,HUILA,TIMANï¿_,timanï¿_
41,41872,41872000,HUILA,VILLAVIEJA,villavieja
41,41885,41885000,HUILA,YAGUARï¿_,yaguara
44,44001,44001000,LA GUAJIRA,RIOHACHA,riohacha
44,44035,44035000,LA GUAJIRA,ALBANIA,albania
44,44078,44078000,LA GUAJIRA,BARRANCAS,barrancas
44,44090,44090000,LA GUAJIRA,DIBULLA,dibulla
44,44098,44098000,LA GUAJIRA,DISTRACCIï¿_N,distracciï¿_n
44,44110,44110000,LA GUAJIRA,EL MOLINO,el molino
44,44279,44279000,LA GUAJIRA,FONSECA,fonseca
44,44378,44378000,LA GUAJIRA,HATONUEVO,hato nuevo
44,44420,44420000,LA GUAJIRA,LA JAGUA DEL PILAR,la jagua del pilar
44,44430,44430000,LA GUAJIRA,MAICAO,maicao
44,44560,44560000,LA GUAJIRA,MANAURE,manaure
44,44650,44650000,LA GUAJIRA,SAN JUAN DEL CESAR,san juan del cesar
44,44847,44847000,LA GUAJIRA,URIBIA,uribia
44,44855,44855000,LA GUAJIRA,URUMITA,urumita
44,44874,44874000,LA GUAJIRA,VILLANUEVA,villanueva
47,47001,47001000,MAGDALENA,SANTA MARTA,santa marta
47,47030,47030000,MAGDALENA,ALGARROBO,algarrobo
47,47053,47053000,MAGDALENA,ARACATACA,aracataca
47,47058,47058000,MAGDALENA,ARIGUANï¿_,ariguanï¿_
47,47161,47161000,MAGDALENA,CERRO DE SAN ANTONIO,cerro de san antonio
47,47170,47170000,MAGDALENA,CHIVOLO,chivolo
47,47189,47189000,MAGDALENA,CIï¿_NAGA,ciï¿_naga
47,47205,47205000,MAGDALENA,CONCORDIA,concordia
47,47245,47245000,MAGDALENA,EL BANCO,el banco
47,47258,47258000,MAGDALENA,EL PIï¿_ï¿_N,el piï¿_ï¿_n
47,47268,47268000,MAGDALENA,EL RETï¿_N,el ret_n
47,47288,47288000,MAGDALENA,FUNDACIï¿_N,fundaciï¿_n
47,47318,47318000,MAGDALENA,GUAMAL,guamal
47,47460,47460000,MAGDALENA,NUEVA GRANADA,nueva granada
47,47541,47541000,MAGDALENA,PEDRAZA,pedraza
47,47545,47545000,MAGDALENA,PIJIï¿_O DEL CARMEN,pijiï¿_o del carmen
47,47551,47551000,MAGDALENA,PIVIJAY,pivijay
47,47555,47555000,MAGDALENA,PLATO,plato
47,47570,47570000,MAGDALENA,PUEBLOVIEJO,pueblo viejo
47,47605,47605000,MAGDALENA,REMOLINO,remolino
47,47660,47660000,MAGDALENA,SABANAS DE SAN ï¿_NGEL,sabanas de san ï¿_ngel
47,47675,47675000,MAGDALENA,SALAMINA,salamina
47,47692,47692000,MAGDALENA,SAN SEBASTIï¿_N DE BUENAVISTA,san sebastiï¿_n de buenavista
47,47703,47703000,MAGDALENA,SAN ZENï¿_N,san zenon
47,47707,47707000,MAGDALENA,SANTA ANA,santa ana
47,47720,47720000,MAGDALENA,SANTA Bï¿_RBARA DE PINTO,santa bï¿_rbara de pinto
47,47745,47745000,MAGDALENA,SITIONUEVO,sitio nuevo
47,47798,47798000,MAGDALENA,TENERIFE,tenerife
47,47960,47960000,MAGDALENA,ZAPAYï¿_N,zapayï¿_n
47,47980,47980000,MAGDALENA,ZONA BANANERA,zona bananera
50,50001,50001000,META,VILLAVICENCIO,villavicencio
50,50006,50006000,META,ACACï¿_AS,acacï¿_as
50,50110,50110000,META,BARRANCA DE UPï¿_A,barranca de upï¿_a
50,50124,50124000,META,CABUYARO,cabuyaro
50,50150,50150000,META,CASTILLA LA NUEVA,castilla la nueva
50,50223,50223000,META,CUBARRAL,cubarral
50,50226,50226000,META,CUMARAL,cumaral
50,50245,50245000,META,EL CALVARIO,el calvario
50,50251,50251000,META,EL CASTILLO,el castillo
50,50270,50270000,META,EL DORADO,el dorado
50,50287,50287000,META,FUENTE DE ORO,fuente de oro
50,50313,50313000,META,GRANADA,granada
50,50318,50318000,META,GUAMAL,guamal
50,50325,50325000,META,MAPIRIPï¿_N,mapiripï¿_n
50,50330,50330000,META,MESETAS,mesetas
50,50350,50350000,META,LA MACARENA,la macarena
50,50370,50370000,META,URIBE,uribe
50,50400,50400000,META,LEJANï¿_AS,lejanï¿_as
50,50450,50450000,META,PUERTO CONCORDIA,puerto concordia
50,50568,50568000,META,PUERTO GAITï¿_N,puerto gaitï¿_n
50,50573,50573000,META,PUERTO Lï¿_PEZ,puerto lï¿_pez
50,50577,50577000,META,PUERTO LLERAS,puerto lleras
50,50590,50590000,META,PUERTO RICO,puerto rico
50,50606,50606000,META,RESTREPO,restrepo
50,50680,50680000,META,SAN CARLOS DE GUAROA,san carlos de guaroa
50,50683,50683000,META,SAN JUAN DE ARAMA,san juan de arama
50,50686,50686000,META,SAN JUANITO,san juanito
50,50689,50689000,META,SAN MARTï¿_N,san martï¿_n
50,50711,50711000,META,VISTAHERMOSA,vista hermosa
52,52001,52001000,NARIï¿_O,PASTO,pasto
52,52019,52019000,NARIï¿_O,ALBï¿_N,albï¿_n
52,52022,52022000,NARIï¿_O,ALDANA,aldana
52,52036,52036000,NARIï¿_O,ANCUYï¿_,ancuya
52,52051,52051000,NARIï¿_O,ARBOLEDA,arboleda
52,52079,52079000,NARIï¿_O,BARBACOAS,barbacoas
52,52083,52083000,NARIï¿_O,BELï¿_N,belï¿_n
52,52110,52110000,NARIï¿_O,BUESACO,buesaco
52,52203,52203000,NARIï¿_O,COLï¿_N,colï¿_n
52,52207,52207000,NARIï¿_O,CONSACï¿_,consacï¿_
52,52210,52210000,NARIï¿_O,CONTADERO,contadero
52,52215,52215000,NARIï¿_O,Cï¿_RDOBA,cï¿_rdoba
52,52224,52224000,NARIï¿_O,CUASPï¿_D,cuaspï¿_d
52,52227,52227000,NARIï¿_O,CUMBAL,cumbal
52,52233,52233000,NARIï¿_O,CUMBITARA,cumbitara
52,52240,52240000,NARIï¿_O,CHACHAGÊê,chachagÊê
52,52250,52250000,NARIï¿_O,EL CHARCO,el charco
52,52254,52254000,NARIï¿_O,EL PEï¿_OL,el peï¿_ol
52,52256,52256000,NARIï¿_O,EL ROSARIO,el rosario
52,52258,52258000,NARIï¿_O,EL TABLï¿_N DE Gï¿_MEZ,el tablï¿_n de gï¿_mez
52,52260,52260000,NARIï¿_O,EL TAMBO,el tambo
52,52287,52287000,NARIï¿_O,FUNES,funes
52,52317,52317000,NARIï¿_O,GUACHUCAL,guachucal
52,52320,52320000,NARIï¿_O,GUAITARILLA,guaitarilla
52,52323,52323000,NARIï¿_O,GUALMATï¿_N,gualmatï¿_n
52,52352,52352000,NARIï¿_O,ILES,iles
52,52354,52354000,NARIï¿_O,IMUï¿_S,imuï¿_s
52,52356,52356000,NARIï¿_O,IPIALES,ipiales
52,52378,52378000,NARIï¿_O,LA CRUZ,la cruz
52,52381,52381000,NARIï¿_O,LA FLORIDA,la florida
52,52385,52385000,NARIï¿_O,LA LLANADA,la llanada
52,52390,52390000,NARIï¿_O,LA TOLA,la tola
52,52399,52399000,NARIï¿_O,LA UNIï¿_N,la uniï¿_n
52,52405,52405000,NARIï¿_O,LEIVA,leiva
52,52411,52411000,NARIï¿_O,LINARES,linares
52,52418,52418000,NARIï¿_O,LOS ANDES,los andes
52,52427,52427000,NARIï¿_O,MAGÊê,magÊê
52,52435,52435000,NARIï¿_O,MALLAMA,mallama
52,52473,52473000,NARIï¿_O,MOSQUERA,mosquera
52,52480,52480000,NARIï¿_O,NARIï¿_O,nariï¿_o
52,52490,52490000,NARIï¿_O,OLAYA HERRERA,olaya herrera
52,52506,52506000,NARIï¿_O,OSPINA,ospina
52,52520,52520000,NARIï¿_O,FRANCISCO PIZARRO,francisco pizarro
52,52540,52540000,NARIï¿_O,POLICARPA,policarpa
52,52560,52560000,NARIï¿_O,POTOSï¿_,potosï¿_
52,52565,52565000,NARIï¿_O,PROVIDENCIA,providencia
52,52573,52573000,NARIï¿_O,PUERRES,puerres
52,52585,52585000,NARIï¿_O,PUPIALES,pupiales
52,52612,52612000,NARIï¿_O,RICAURTE,ricaurte
52,52621,52621000,NARIï¿_O,ROBERTO PAYï¿_N,roberto payï¿_n
52,52678,52678000,NARIï¿_O,SAMANIEGO,samaniego
52,52683,52683000,NARIï¿_O,SANDONï¿_,sandonï¿_
52,52685,52685000,NARIï¿_O,SAN BERNARDO,san bernardo
52,52687,52687000,NARIï¿_O,SAN LORENZO,san lorenzo
52,52693,52693000,NARIï¿_O,SAN PABLO,san pablo
52,52694,52694000,NARIï¿_O,SAN PEDRO DE CARTAGO,san pedro de cartago
52,52696,52696000,NARIï¿_O,SANTA Bï¿_RBARA,santa bï¿_rbara
52,52699,52699000,NARIï¿_O,SANTACRUZ,santa cruz
52,52720,52720000,NARIï¿_O,SAPUYES,sapuyes
52,52786,52786000,NARIï¿_O,TAMINANGO,taminango
52,52788,52788000,NARIï¿_O,TANGUA,tangua
52,52835,52835000,NARIï¿_O,SAN ANDRï¿_S DE TUMACO,san andrï¿_s de tumaco
52,52838,52838000,NARIï¿_O,Tï¿_QUERRES,tï¿_querres
52,52885,52885000,NARIï¿_O,YACUANQUER,yacuanquer
54,54001,54001000,NORTE DE SANTANDER,Cï¿_CUTA,cï¿_cuta
54,54003,54003000,NORTE DE SANTANDER,ï¿_BREGO,ï¿_brego
54,54051,54051000,NORTE DE SANTANDER,ARBOLEDAS,arboledas
54,54099,54099000,NORTE DE SANTANDER,BOCHALEMA,bochalema
54,54109,54109000,NORTE DE SANTANDER,BUCARASICA,bucarasica
54,54125,54125000,NORTE DE SANTANDER,Cï¿_COTA,cï¿_cota
54,54128,54128000,NORTE DE SANTANDER,Cï¿_CHIRA,cachira
54,54172,54172000,NORTE DE SANTANDER,CHINï¿_COTA,chinacota
54,54174,54174000,NORTE DE SANTANDER,CHITAGï¿_,chitaga
54,54206,54206000,NORTE DE SANTANDER,CONVENCIï¿_N,convenciï¿_n
54,54223,54223000,NORTE DE SANTANDER,CUCUTILLA,cucutilla
54,54239,54239000,NORTE DE SANTANDER,DURANIA,durania
54,54245,54245000,NORTE DE SANTANDER,EL CARMEN,el carmen
54,54250,54250000,NORTE DE SANTANDER,EL TARRA,el tarra
54,54261,54261000,NORTE DE SANTANDER,EL ZULIA,el zulia
54,54313,54313000,NORTE DE SANTANDER,GRAMALOTE,gramalote
54,54344,54344000,NORTE DE SANTANDER,HACARï¿_,hacari
54,54347,54347000,NORTE DE SANTANDER,HERRï¿_N,herrï¿_n
54,54377,54377000,NORTE DE SANTANDER,LABATECA,labateca
54,54385,54385000,NORTE DE SANTANDER,LA ESPERANZA,la esperanza
54,54398,54398000,NORTE DE SANTANDER,LA PLAYA,la playa
54,54405,54405000,NORTE DE SANTANDER,LOS PATIOS,los patios
54,54418,54418000,NORTE DE SANTANDER,LOURDES,lourdes
54,54480,54480000,NORTE DE SANTANDER,MUTISCUA,mutiscua
54,54498,54498000,NORTE DE SANTANDER,OCAï¿_A,ocaï¿_a
54,54518,54518000,NORTE DE SANTANDER,PAMPLONA,pamplona
54,54520,54520000,NORTE DE SANTANDER,PAMPLONITA,pamplonita
54,54553,54553000,NORTE DE SANTANDER,PUERTO SANTANDER,puerto santander
54,54599,54599000,NORTE DE SANTANDER,RAGONVALIA,ragonvalia
54,54660,54660000,NORTE DE SANTANDER,SALAZAR,salazar
54,54670,54670000,NORTE DE SANTANDER,SAN CALIXTO,san calixto
54,54673,54673000,NORTE DE SANTANDER,SAN CAYETANO,san cayetano
54,54680,54680000,NORTE DE SANTANDER,SANTIAGO,santiago
54,54720,54720000,NORTE DE SANTANDER,SARDINATA,sardinata
54,54743,54743000,NORTE DE SANTANDER,SILOS,silos
54,54800,54800000,NORTE DE SANTANDER,TEORAMA,teorama
54,54810,54810000,NORTE DE SANTANDER,TIBï¿_,tibï¿_
54,54820,54820000,NORTE DE SANTANDER,TOLEDO,toledo
54,54871,54871000,NORTE DE SANTANDER,VILLA CARO,villa caro
54,54874,54874000,NORTE DE SANTANDER,VILLA DEL ROSARIO,villa del rosario
